millis,stamp,datetime,motion,temp,hum
417999,1599490154,2020/9/7 14:49:14,Active,20.60,50.20
418999,1599490155,2020/9/7 14:49:15,Inactive,20.60,50.20
420000,1599490156,2020/9/7 14:49:16,Inactive,20.60,50.20
420999,1599490157,2020/9/7 14:49:17,Inactive,20.50,50.10
422000,1599490158,2020/9/7 14:49:18,Active,20.50,50.10
422999,1599490159,2020/9/7 14:49:19,Active,20.60,50.20
423999,1599490160,2020/9/7 14:49:20,Inactive,20.60,50.20
424999,1599490161,2020/9/7 14:49:21,Inactive,20.60,50.20
426000,1599490162,2020/9/7 14:49:22,Active,20.60,50.20
426999,1599490163,2020/9/7 14:49:23,Active,20.60,50.20
427999,1599490164,2020/9/7 14:49:24,Inactive,20.60,50.20
428999,1599490165,2020/9/7 14:49:25,Inactive,20.60,50.20
430000,1599490166,2020/9/7 14:49:26,Inactive,20.60,50.20
430999,1599490167,2020/9/7 14:49:27,Inactive,20.60,50.20
432000,1599490168,2020/9/7 14:49:28,Inactive,20.60,50.20
432999,1599490169,2020/9/7 14:49:29,Inactive,20.60,50.30
433999,1599490170,2020/9/7 14:49:30,Inactive,20.60,50.30
434999,1599490171,2020/9/7 14:49:31,Inactive,20.50,50.20
435999,1599490172,2020/9/7 14:49:32,Inactive,20.50,50.20
436999,1599490173,2020/9/7 14:49:33,Inactive,20.60,50.30
437999,1599490174,2020/9/7 14:49:34,Inactive,20.60,50.30
438999,1599490175,2020/9/7 14:49:35,Inactive,20.60,50.30
439999,1599490176,2020/9/7 14:49:36,Inactive,20.60,50.30
440999,1599490177,2020/9/7 14:49:37,Active,20.50,50.20
441999,1599490178,2020/9/7 14:49:38,Active,20.50,50.20
442999,1599490179,2020/9/7 14:49:39,Active,20.60,50.20
443999,1599490180,2020/9/7 14:49:40,Active,20.60,50.20
444999,1599490181,2020/9/7 14:49:41,Inactive,20.50,50.20
445999,1599490182,2020/9/7 14:49:42,Inactive,20.50,50.20
446999,1599490183,2020/9/7 14:49:43,Inactive,20.60,50.20
448000,1599490184,2020/9/7 14:49:44,Inactive,20.60,50.20
448999,1599490185,2020/9/7 14:49:45,Inactive,20.60,50.20
450000,1599490186,2020/9/7 14:49:46,Inactive,20.60,50.20
450999,1599490187,2020/9/7 14:49:47,Inactive,20.60,50.20
452000,1599490188,2020/9/7 14:49:48,Inactive,20.60,50.20
452999,1599490189,2020/9/7 14:49:49,Active,20.60,50.20
453999,1599490190,2020/9/7 14:49:50,Active,20.60,50.20
454999,1599490191,2020/9/7 14:49:51,Inactive,20.60,50.20
456000,1599490192,2020/9/7 14:49:52,Inactive,20.60,50.20
456999,1599490193,2020/9/7 14:49:53,Inactive,20.60,50.20
458000,1599490194,2020/9/7 14:49:54,Active,20.60,50.20
458999,1599490195,2020/9/7 14:49:55,Active,20.60,50.20
459999,1599490196,2020/9/7 14:49:56,Active,20.60,50.20
460999,1599490197,2020/9/7 14:49:57,Active,20.60,50.20
462000,1599490198,2020/9/7 14:49:58,Inactive,20.60,50.20
462999,1599490199,2020/9/7 14:49:59,Inactive,20.60,50.20
464000,1599490200,2020/9/7 14:50:0,Inactive,20.60,50.20
464999,1599490201,2020/9/7 14:50:1,Inactive,20.60,50.30
465999,1599490202,2020/9/7 14:50:2,Inactive,20.60,50.30
466999,1599490203,2020/9/7 14:50:3,Inactive,20.60,50.30
467999,1599490204,2020/9/7 14:50:4,Inactive,20.60,50.30
468999,1599490205,2020/9/7 14:50:5,Active,20.60,50.30
469999,1599490206,2020/9/7 14:50:6,Active,20.60,50.30
470999,1599490207,2020/9/7 14:50:7,Active,20.60,50.30
472000,1599490208,2020/9/7 14:50:8,Inactive,20.60,50.30
472999,1599490209,2020/9/7 14:50:9,Inactive,20.50,50.30
473999,1599490210,2020/9/7 14:50:10,Inactive,20.50,50.30
474999,1599490211,2020/9/7 14:50:11,Inactive,20.60,50.40
476000,1599490212,2020/9/7 14:50:12,Inactive,20.60,50.40
476999,1599490213,2020/9/7 14:50:13,Inactive,20.60,50.40
478000,1599490214,2020/9/7 14:50:14,Inactive,20.60,50.40
478999,1599490215,2020/9/7 14:50:15,Active,20.60,50.40
480000,1599490216,2020/9/7 14:50:16,Active,20.60,50.40
480999,1599490217,2020/9/7 14:50:17,Inactive,20.60,50.40
482000,1599490218,2020/9/7 14:50:18,Inactive,20.60,50.40
482999,1599490219,2020/9/7 14:50:19,Inactive,20.60,50.40
484000,1599490220,2020/9/7 14:50:20,Active,20.60,50.40
484999,1599490221,2020/9/7 14:50:21,Active,20.60,50.40
485999,1599490222,2020/9/7 14:50:22,Active,20.60,50.40
486999,1599490223,2020/9/7 14:50:23,Active,20.60,50.40
487999,1599490224,2020/9/7 14:50:24,Inactive,20.60,50.40
488999,1599490225,2020/9/7 14:50:25,Inactive,20.60,50.40
490000,1599490226,2020/9/7 14:50:26,Inactive,20.60,50.40
490999,1599490227,2020/9/7 14:50:27,Inactive,20.60,50.40
492000,1599490228,2020/9/7 14:50:28,Inactive,20.60,50.40
492999,1599490229,2020/9/7 14:50:29,Inactive,20.60,50.40
494000,1599490230,2020/9/7 14:50:30,Inactive,20.60,50.40
494999,1599490231,2020/9/7 14:50:31,Inactive,20.60,50.40
496000,1599490232,2020/9/7 14:50:32,Inactive,20.60,50.40
496999,1599490233,2020/9/7 14:50:33,Inactive,20.60,50.40
498000,1599490234,2020/9/7 14:50:34,Inactive,20.60,50.40
498999,1599490235,2020/9/7 14:50:35,Inactive,20.50,50.30
499999,1599490236,2020/9/7 14:50:36,Active,20.50,50.30
500999,1599490237,2020/9/7 14:50:37,Active,20.60,50.40
501999,1599490238,2020/9/7 14:50:38,Active,20.60,50.40
502999,1599490239,2020/9/7 14:50:39,Inactive,20.60,50.40
504000,1599490240,2020/9/7 14:50:40,Inactive,20.60,50.40
504999,1599490241,2020/9/7 14:50:41,Inactive,20.50,50.30
505999,1599490242,2020/9/7 14:50:42,Active,20.50,50.30
506999,1599490243,2020/9/7 14:50:43,Active,20.60,50.30
507999,1599490244,2020/9/7 14:50:44,Active,20.60,50.30
508999,1599490245,2020/9/7 14:50:45,Active,20.60,50.30
509999,1599490246,2020/9/7 14:50:46,Inactive,20.60,50.30
510999,1599490247,2020/9/7 14:50:47,Inactive,20.60,50.30
512000,1599490248,2020/9/7 14:50:48,Inactive,20.60,50.30
512999,1599490249,2020/9/7 14:50:49,Inactive,20.50,50.30
513999,1599490250,2020/9/7 14:50:50,Inactive,20.50,50.30
514999,1599490251,2020/9/7 14:50:51,Inactive,20.50,50.30
515999,1599490252,2020/9/7 14:50:52,Inactive,20.50,50.30
516999,1599490253,2020/9/7 14:50:53,Inactive,20.60,50.40
518000,1599490254,2020/9/7 14:50:54,Active,20.60,50.40
518999,1599490255,2020/9/7 14:50:55,Active,20.50,50.40
519999,1599490256,2020/9/7 14:50:56,Active,20.50,50.40
520999,1599490257,2020/9/7 14:50:57,Inactive,20.50,50.40
521999,1599490258,2020/9/7 14:50:58,Inactive,20.50,50.40
522999,1599490259,2020/9/7 14:50:59,Inactive,20.50,50.40
523999,1599490260,2020/9/7 14:51:0,Inactive,20.50,50.40
524999,1599490261,2020/9/7 14:51:1,Active,20.50,50.40
525999,1599490262,2020/9/7 14:51:2,Active,20.50,50.40
526999,1599490263,2020/9/7 14:51:3,Active,20.50,50.40
528000,1599490264,2020/9/7 14:51:4,Inactive,20.50,50.40
528999,1599490265,2020/9/7 14:51:5,Inactive,20.50,50.40
529999,1599490266,2020/9/7 14:51:6,Inactive,20.50,50.40
530999,1599490267,2020/9/7 14:51:7,Active,20.60,50.50
531999,1599490268,2020/9/7 14:51:8,Active,20.60,50.50
532999,1599490269,2020/9/7 14:51:9,Active,20.60,50.50
533999,1599490270,2020/9/7 14:51:10,Inactive,20.60,50.50
534999,1599490271,2020/9/7 14:51:11,Inactive,20.50,50.40
535999,1599490272,2020/9/7 14:51:12,Inactive,20.50,50.40
536999,1599490273,2020/9/7 14:51:13,Inactive,20.60,50.50
537999,1599490274,2020/9/7 14:51:14,Active,20.60,50.50
538999,1599490275,2020/9/7 14:51:15,Active,20.60,50.50
539999,1599490276,2020/9/7 14:51:16,Active,20.60,50.50
540999,1599490277,2020/9/7 14:51:17,Inactive,20.50,50.50
541999,1599490278,2020/9/7 14:51:18,Inactive,20.50,50.50
542999,1599490279,2020/9/7 14:51:19,Inactive,20.50,50.50
544000,1599490280,2020/9/7 14:51:20,Inactive,20.50,50.50
544999,1599490281,2020/9/7 14:51:21,Inactive,20.60,50.50
545999,1599490282,2020/9/7 14:51:22,Inactive,20.60,50.50
546999,1599490283,2020/9/7 14:51:23,Inactive,20.60,50.50
547999,1599490284,2020/9/7 14:51:24,Inactive,20.60,50.50
548999,1599490285,2020/9/7 14:51:25,Inactive,20.50,50.50
549999,1599490286,2020/9/7 14:51:26,Inactive,20.50,50.50
550999,1599490287,2020/9/7 14:51:27,Inactive,20.60,50.60
552000,1599490288,2020/9/7 14:51:28,Inactive,20.60,50.60
552999,1599490289,2020/9/7 14:51:29,Inactive,20.60,50.60
554000,1599490290,2020/9/7 14:51:30,Inactive,20.60,50.60
554999,1599490291,2020/9/7 14:51:31,Inactive,20.60,50.60
556000,1599490292,2020/9/7 14:51:32,Inactive,20.60,50.60
556999,1599490293,2020/9/7 14:51:33,Inactive,20.60,50.60
558000,1599490294,2020/9/7 14:51:34,Inactive,20.60,50.60
558999,1599490295,2020/9/7 14:51:35,Inactive,20.60,50.60
560000,1599490296,2020/9/7 14:51:36,Inactive,20.60,50.60
560999,1599490297,2020/9/7 14:51:37,Inactive,20.60,50.60
562000,1599490298,2020/9/7 14:51:38,Inactive,20.60,50.60
562999,1599490299,2020/9/7 14:51:39,Inactive,20.60,50.70
563999,1599490300,2020/9/7 14:51:40,Inactive,20.60,50.70
564999,1599490301,2020/9/7 14:51:41,Inactive,20.60,50.70
565999,1599490302,2020/9/7 14:51:42,Inactive,20.60,50.70
566999,1599490303,2020/9/7 14:51:43,Inactive,20.60,50.70
567999,1599490304,2020/9/7 14:51:44,Active,20.60,50.70
568999,1599490305,2020/9/7 14:51:45,Active,20.50,50.60
569999,1599490306,2020/9/7 14:51:46,Active,20.50,50.60
570999,1599490307,2020/9/7 14:51:47,Active,20.60,50.70
571999,1599490308,2020/9/7 14:51:48,Inactive,20.60,50.70
572999,1599490309,2020/9/7 14:51:49,Inactive,20.60,50.70
573999,1599490310,2020/9/7 14:51:50,Inactive,20.60,50.70
574999,1599490311,2020/9/7 14:51:51,Active,20.60,50.70
576000,1599490312,2020/9/7 14:51:52,Active,20.60,50.70
576999,1599490313,2020/9/7 14:51:53,Inactive,20.60,50.70
577999,1599490314,2020/9/7 14:51:54,Inactive,20.60,50.70
578999,1599490315,2020/9/7 14:51:55,Inactive,20.60,50.60
580000,1599490316,2020/9/7 14:51:56,Active,20.60,50.60
580999,1599490317,2020/9/7 14:51:57,Active,20.60,50.60
581999,1599490318,2020/9/7 14:51:58,Active,20.60,50.60
582999,1599490319,2020/9/7 14:51:59,Inactive,20.50,50.50
583999,1599490320,2020/9/7 14:52:0,Inactive,20.50,50.50
584999,1599490321,2020/9/7 14:52:1,Inactive,20.60,50.60
586000,1599490322,2020/9/7 14:52:2,Active,20.60,50.60
586999,1599490323,2020/9/7 14:52:3,Active,20.60,50.50
587999,1599490324,2020/9/7 14:52:4,Active,20.60,50.50
588999,1599490325,2020/9/7 14:52:5,Active,20.60,50.50
589999,1599490326,2020/9/7 14:52:6,Active,20.60,50.50
590999,1599490327,2020/9/7 14:52:7,Active,20.60,50.50
592000,1599490328,2020/9/7 14:52:8,Active,20.60,50.50
592999,1599490329,2020/9/7 14:52:9,Active,20.60,50.50
593999,1599490330,2020/9/7 14:52:10,Inactive,20.60,50.50
594999,1599490331,2020/9/7 14:52:11,Inactive,20.60,50.50
595999,1599490332,2020/9/7 14:52:12,Inactive,20.60,50.50
596999,1599490333,2020/9/7 14:52:13,Inactive,20.50,50.50
597999,1599490334,2020/9/7 14:52:14,Active,20.50,50.50
598999,1599490335,2020/9/7 14:52:15,Active,20.60,50.50
599999,1599490336,2020/9/7 14:52:16,Active,20.60,50.50
600999,1599490337,2020/9/7 14:52:17,Inactive,20.60,50.60
602000,1599490338,2020/9/7 14:52:18,Inactive,20.60,50.60
602999,1599490339,2020/9/7 14:52:19,Inactive,20.60,50.60
604000,1599490340,2020/9/7 14:52:20,Inactive,20.60,50.60
604999,1599490341,2020/9/7 14:52:21,Inactive,20.60,50.60
606000,1599490342,2020/9/7 14:52:22,Inactive,20.60,50.60
606999,1599490343,2020/9/7 14:52:23,Inactive,20.60,50.60
608000,1599490344,2020/9/7 14:52:24,Inactive,20.60,50.60
608999,1599490345,2020/9/7 14:52:25,Inactive,20.60,50.70
609999,1599490346,2020/9/7 14:52:26,Inactive,20.60,50.70
610999,1599490347,2020/9/7 14:52:27,Inactive,20.60,50.70
611999,1599490348,2020/9/7 14:52:28,Inactive,20.60,50.70
612999,1599490349,2020/9/7 14:52:29,Inactive,20.60,50.70
613999,1599490350,2020/9/7 14:52:30,Inactive,20.60,50.70
614999,1599490351,2020/9/7 14:52:31,Inactive,20.60,50.70
615999,1599490352,2020/9/7 14:52:32,Inactive,20.60,50.70
616999,1599490353,2020/9/7 14:52:33,Inactive,20.60,50.70
617999,1599490354,2020/9/7 14:52:34,Inactive,20.60,50.70
618999,1599490355,2020/9/7 14:52:35,Inactive,20.60,50.70
619999,1599490356,2020/9/7 14:52:36,Inactive,20.60,50.70
620999,1599490357,2020/9/7 14:52:37,Inactive,20.60,50.70
621999,1599490358,2020/9/7 14:52:38,Inactive,20.60,50.70
622999,1599490359,2020/9/7 14:52:39,Inactive,20.60,50.70
624000,1599490360,2020/9/7 14:52:40,Inactive,20.60,50.70
624999,1599490361,2020/9/7 14:52:41,Inactive,20.60,50.70
625999,1599490362,2020/9/7 14:52:42,Inactive,20.60,50.70
626999,1599490363,2020/9/7 14:52:43,Inactive,20.60,50.80
627999,1599490364,2020/9/7 14:52:44,Inactive,20.60,50.80
628999,1599490365,2020/9/7 14:52:45,Active,20.60,50.80
629999,1599490366,2020/9/7 14:52:46,Active,20.60,50.80
630999,1599490367,2020/9/7 14:52:47,Active,20.60,50.80
631999,1599490368,2020/9/7 14:52:48,Inactive,20.60,50.80
632999,1599490369,2020/9/7 14:52:49,Inactive,20.60,50.90
633999,1599490370,2020/9/7 14:52:50,Inactive,20.60,50.90
634999,1599490371,2020/9/7 14:52:51,Inactive,20.60,50.90
635999,1599490372,2020/9/7 14:52:52,Inactive,20.60,50.90
636999,1599490373,2020/9/7 14:52:53,Inactive,20.60,50.90
637999,1599490374,2020/9/7 14:52:54,Inactive,20.60,50.90
638999,1599490375,2020/9/7 14:52:55,Inactive,20.60,50.90
640000,1599490376,2020/9/7 14:52:56,Inactive,20.60,50.90
640999,1599490377,2020/9/7 14:52:57,Inactive,20.60,51.00
641999,1599490378,2020/9/7 14:52:58,Inactive,20.60,51.00
642999,1599490379,2020/9/7 14:52:59,Inactive,20.60,51.00
643999,1599490380,2020/9/7 14:53:0,Inactive,20.60,51.00
644999,1599490381,2020/9/7 14:53:1,Inactive,20.60,51.00
645999,1599490382,2020/9/7 14:53:2,Active,20.60,51.00
646999,1599490383,2020/9/7 14:53:3,Active,20.60,51.00
647999,1599490384,2020/9/7 14:53:4,Active,20.60,51.00
648999,1599490385,2020/9/7 14:53:5,Inactive,20.60,51.00
649999,1599490386,2020/9/7 14:53:6,Inactive,20.60,51.00
650999,1599490387,2020/9/7 14:53:7,Inactive,20.60,51.00
651999,1599490388,2020/9/7 14:53:8,Inactive,20.60,51.00
652999,1599490389,2020/9/7 14:53:9,Inactive,20.60,51.00
653999,1599490390,2020/9/7 14:53:10,Inactive,20.60,51.00
654999,1599490391,2020/9/7 14:53:11,Active,20.60,51.10
656000,1599490392,2020/9/7 14:53:12,Active,20.60,51.10
656999,1599490393,2020/9/7 14:53:13,Active,20.60,51.10
657999,1599490394,2020/9/7 14:53:14,Active,20.60,51.10
658999,1599490395,2020/9/7 14:53:15,Active,20.60,51.10
659999,1599490396,2020/9/7 14:53:16,Inactive,20.60,51.10
660999,1599490397,2020/9/7 14:53:17,Inactive,20.60,51.10
661999,1599490398,2020/9/7 14:53:18,Inactive,20.60,51.10
662999,1599490399,2020/9/7 14:53:19,Active,20.60,51.10
663999,1599490400,2020/9/7 14:53:20,Active,20.60,51.10
664999,1599490401,2020/9/7 14:53:21,Active,20.60,51.10
665999,1599490402,2020/9/7 14:53:22,Active,20.60,51.10
666999,1599490403,2020/9/7 14:53:23,Active,20.60,51.10
667999,1599490404,2020/9/7 14:53:24,Inactive,20.60,51.10
668999,1599490405,2020/9/7 14:53:25,Inactive,20.60,51.10
669999,1599490406,2020/9/7 14:53:26,Inactive,20.60,51.10
670999,1599490407,2020/9/7 14:53:27,Inactive,20.60,51.10
672000,1599490408,2020/9/7 14:53:28,Inactive,20.60,51.10
672999,1599490409,2020/9/7 14:53:29,Active,20.60,51.10
673999,1599490410,2020/9/7 14:53:30,Active,20.60,51.10
674999,1599490411,2020/9/7 14:53:31,Active,20.60,51.10
675999,1599490412,2020/9/7 14:53:32,Active,20.60,51.10
676999,1599490413,2020/9/7 14:53:33,Inactive,20.60,51.10
677999,1599490414,2020/9/7 14:53:34,Active,20.60,51.10
678999,1599490415,2020/9/7 14:53:35,Active,20.60,51.10
679999,1599490416,2020/9/7 14:53:36,Inactive,20.60,51.10
680999,1599490417,2020/9/7 14:53:37,Inactive,20.60,51.10
681999,1599490418,2020/9/7 14:53:38,Active,20.60,51.10
682999,1599490419,2020/9/7 14:53:39,Active,20.60,51.10
683999,1599490420,2020/9/7 14:53:40,Active,20.60,51.10
684999,1599490421,2020/9/7 14:53:41,Active,20.60,51.10
685999,1599490422,2020/9/7 14:53:42,Inactive,20.60,51.10
686999,1599490423,2020/9/7 14:53:43,Inactive,20.60,51.10
688000,1599490424,2020/9/7 14:53:44,Inactive,20.60,51.10
688999,1599490425,2020/9/7 14:53:45,Inactive,20.60,51.20
689999,1599490426,2020/9/7 14:53:46,Active,20.60,51.20
690999,1599490427,2020/9/7 14:53:47,Active,20.60,51.20
691999,1599490428,2020/9/7 14:53:48,Active,20.60,51.20
692999,1599490429,2020/9/7 14:53:49,Active,20.60,51.20
693999,1599490430,2020/9/7 14:53:50,Active,20.60,51.20
694999,1599490431,2020/9/7 14:53:51,Inactive,20.60,51.20
695999,1599490432,2020/9/7 14:53:52,Inactive,20.60,51.20
696999,1599490433,2020/9/7 14:53:53,Inactive,20.60,51.20
697999,1599490434,2020/9/7 14:53:54,Inactive,20.60,51.20
698999,1599490435,2020/9/7 14:53:55,Inactive,20.60,51.30
699999,1599490436,2020/9/7 14:53:56,Inactive,20.60,51.30
700999,1599490437,2020/9/7 14:53:57,Inactive,20.60,51.40
701999,1599490438,2020/9/7 14:53:58,Active,20.60,51.40
702999,1599490439,2020/9/7 14:53:59,Active,20.60,51.40
704000,1599490440,2020/9/7 14:54:0,Active,20.60,51.40
704999,1599490441,2020/9/7 14:54:1,Inactive,20.60,51.40
705999,1599490442,2020/9/7 14:54:2,Inactive,20.60,51.40
706999,1599490443,2020/9/7 14:54:3,Inactive,20.60,51.40
707999,1599490444,2020/9/7 14:54:4,Active,20.60,51.40
708999,1599490445,2020/9/7 14:54:5,Active,20.60,51.40
709999,1599490446,2020/9/7 14:54:6,Active,20.60,51.40
710999,1599490447,2020/9/7 14:54:7,Active,20.60,51.40
711999,1599490448,2020/9/7 14:54:8,Inactive,20.60,51.40
712999,1599490449,2020/9/7 14:54:9,Inactive,20.60,51.40
713999,1599490450,2020/9/7 14:54:10,Active,20.60,51.40
714999,1599490451,2020/9/7 14:54:11,Active,20.60,51.40
715999,1599490452,2020/9/7 14:54:12,Active,20.60,51.40
716999,1599490453,2020/9/7 14:54:13,Inactive,20.60,51.50
717999,1599490454,2020/9/7 14:54:14,Inactive,20.60,51.50
718999,1599490455,2020/9/7 14:54:15,Inactive,20.60,51.50
720000,1599490456,2020/9/7 14:54:16,Inactive,20.60,51.50
720999,1599490457,2020/9/7 14:54:17,Inactive,20.60,51.60
721999,1599490458,2020/9/7 14:54:18,Inactive,20.60,51.60
722999,1599490459,2020/9/7 14:54:19,Inactive,20.60,51.60
723999,1599490460,2020/9/7 14:54:20,Inactive,20.60,51.60
724999,1599490461,2020/9/7 14:54:21,Inactive,20.60,51.60
725999,1599490462,2020/9/7 14:54:22,Inactive,20.60,51.60
726999,1599490463,2020/9/7 14:54:23,Inactive,20.60,51.60
727999,1599490464,2020/9/7 14:54:24,Inactive,20.60,51.60
728999,1599490465,2020/9/7 14:54:25,Active,20.60,51.60
729999,1599490466,2020/9/7 14:54:26,Active,20.60,51.60
730999,1599490467,2020/9/7 14:54:27,Active,20.60,51.70
731999,1599490468,2020/9/7 14:54:28,Inactive,20.60,51.70
732999,1599490469,2020/9/7 14:54:29,Inactive,20.60,51.70
733999,1599490470,2020/9/7 14:54:30,Inactive,20.60,51.70
734999,1599490471,2020/9/7 14:54:31,Inactive,20.60,51.80
736000,1599490472,2020/9/7 14:54:32,Active,20.60,51.80
736999,1599490473,2020/9/7 14:54:33,Active,20.60,51.80
737999,1599490474,2020/9/7 14:54:34,Active,20.60,51.80
738999,1599490475,2020/9/7 14:54:35,Inactive,20.60,51.70
739999,1599490476,2020/9/7 14:54:36,Inactive,20.60,51.70
740999,1599490477,2020/9/7 14:54:37,Inactive,20.60,51.70
741999,1599490478,2020/9/7 14:54:38,Inactive,20.60,51.70
742999,1599490479,2020/9/7 14:54:39,Active,20.60,51.70
743999,1599490480,2020/9/7 14:54:40,Active,20.60,51.70
744999,1599490481,2020/9/7 14:54:41,Inactive,20.60,51.70
745999,1599490482,2020/9/7 14:54:42,Inactive,20.60,51.70
746999,1599490483,2020/9/7 14:54:43,Inactive,20.60,51.70
747999,1599490484,2020/9/7 14:54:44,Active,20.60,51.70
748999,1599490485,2020/9/7 14:54:45,Active,20.60,51.70
749999,1599490486,2020/9/7 14:54:46,Active,20.60,51.70
750999,1599490487,2020/9/7 14:54:47,Active,20.60,51.70
752000,1599490488,2020/9/7 14:54:48,Active,20.60,51.70
752999,1599490489,2020/9/7 14:54:49,Active,20.60,51.70
753999,1599490490,2020/9/7 14:54:50,Active,20.60,51.70
754999,1599490491,2020/9/7 14:54:51,Inactive,20.60,51.80
755999,1599490492,2020/9/7 14:54:52,Inactive,20.60,51.80
756999,1599490493,2020/9/7 14:54:53,Active,20.60,51.80
757999,1599490494,2020/9/7 14:54:54,Active,20.60,51.80
758999,1599490495,2020/9/7 14:54:55,Inactive,20.60,51.80
759999,1599490496,2020/9/7 14:54:56,Inactive,20.60,51.80
760999,1599490497,2020/9/7 14:54:57,Inactive,20.60,51.80
761999,1599490498,2020/9/7 14:54:58,Inactive,20.60,51.80
762999,1599490499,2020/9/7 14:54:59,Inactive,20.60,51.70
763999,1599490500,2020/9/7 14:55:0,Inactive,20.60,51.70
764999,1599490501,2020/9/7 14:55:1,Inactive,20.60,51.70
765999,1599490502,2020/9/7 14:55:2,Inactive,20.60,51.70
766999,1599490503,2020/9/7 14:55:3,Inactive,20.60,51.70
768000,1599490504,2020/9/7 14:55:4,Inactive,20.60,51.70
768999,1599490505,2020/9/7 14:55:5,Inactive,20.50,51.60
769999,1599490506,2020/9/7 14:55:6,Inactive,20.50,51.60
770999,1599490507,2020/9/7 14:55:7,Active,20.60,51.60
771999,1599490508,2020/9/7 14:55:8,Active,20.60,51.60
772999,1599490509,2020/9/7 14:55:9,Active,20.60,51.60
773999,1599490510,2020/9/7 14:55:10,Active,20.60,51.60
774999,1599490511,2020/9/7 14:55:11,Inactive,20.60,51.70
775999,1599490512,2020/9/7 14:55:12,Active,20.60,51.70
776999,1599490513,2020/9/7 14:55:13,Active,20.60,51.70
777999,1599490514,2020/9/7 14:55:14,Active,20.60,51.70
778999,1599490515,2020/9/7 14:55:15,Inactive,20.60,51.70
779999,1599490516,2020/9/7 14:55:16,Inactive,20.60,51.70
780999,1599490517,2020/9/7 14:55:17,Inactive,20.60,51.70
781999,1599490518,2020/9/7 14:55:18,Inactive,20.60,51.70
782999,1599490519,2020/9/7 14:55:19,Inactive,20.60,51.60
784000,1599490520,2020/9/7 14:55:20,Inactive,20.60,51.60
784999,1599490521,2020/9/7 14:55:21,Inactive,20.60,51.70
785999,1599490522,2020/9/7 14:55:22,Inactive,20.60,51.70
786999,1599490523,2020/9/7 14:55:23,Inactive,20.60,51.70
